split,sample_name,source_path,source_dataset,scenario,category,map_id,difficulty_raw,difficulty,ood_family,ood_family_name,split_hint
calib,sample_000487.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002390.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
calib,sample_000488.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002394.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
calib,sample_000489.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000703.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000490.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000705.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000491.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000709.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000492.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000712.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000493.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000729.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000494.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000731.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000495.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000738.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000496.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000745.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000497.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000748.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000498.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000752.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000499.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000754.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000500.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000755.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000501.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000759.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000502.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000760.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000503.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000764.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000504.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000773.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000505.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000778.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000506.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000786.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000507.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000796.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000508.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000797.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000509.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000798.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
calib,sample_000510.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005602.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000511.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005610.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000512.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005611.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000513.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005615.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000514.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005616.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000515.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005624.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000516.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005625.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000517.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005628.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000518.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005634.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000519.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005647.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000520.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005659.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000521.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005661.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000522.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005665.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000523.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005668.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000524.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005682.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000525.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005687.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000526.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005693.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000527.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005695.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000528.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005706.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000529.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005708.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000530.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005710.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000531.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005715.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000532.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005723.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000533.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005732.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000534.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005736.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000535.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005742.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000536.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005745.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000537.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005760.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000538.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005764.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000539.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005765.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000540.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005769.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000541.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005774.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000542.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005787.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000543.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005788.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000544.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005789.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000545.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005790.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000546.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005798.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000547.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005800.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000548.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005809.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000549.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005813.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000550.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005814.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000551.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005817.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000552.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005820.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000553.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005828.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000554.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005832.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000555.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005841.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000556.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005845.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000557.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005853.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000558.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005858.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000559.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005864.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000560.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005865.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000561.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005867.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000562.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005871.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000563.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005877.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000564.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005887.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000565.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005889.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000566.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005891.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000567.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005894.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000568.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005895.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000569.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005912.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000570.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005917.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000571.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005937.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000572.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005940.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000573.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005948.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000574.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005951.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000575.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005955.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000576.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005960.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000577.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005963.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000578.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005964.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000579.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005967.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000580.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005969.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000581.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005973.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000582.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005974.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000583.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005977.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000584.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005978.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000585.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005981.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000586.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005985.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000587.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005993.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000588.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005995.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000589.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005997.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000590.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006001.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000591.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006002.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000592.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006003.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000593.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006005.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000594.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006007.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000595.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006012.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000596.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006013.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000597.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006019.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000598.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006024.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000599.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006025.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000600.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006027.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000601.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006031.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000602.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006032.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000603.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006033.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000604.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006035.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000605.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006040.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000606.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006045.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000607.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006048.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000608.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006050.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000609.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006051.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000610.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006056.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000611.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006060.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000612.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006061.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000613.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006067.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000614.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006078.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
calib,sample_000615.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006090.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
