split,sample_name,source_path,source_dataset,scenario,category,map_id,difficulty_raw,difficulty,ood_family,ood_family_name,split_hint
train,sample_000363.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002279.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000364.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002280.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000365.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002287.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000366.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002288.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000367.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002290.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000368.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002294.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000369.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002296.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000370.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002297.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000371.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002300.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000372.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002301.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000373.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002302.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000374.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002303.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000375.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002304.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000376.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002305.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000377.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002307.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000378.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002308.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000379.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002309.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000380.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002310.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000381.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002315.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000382.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002316.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000383.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002317.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000384.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002318.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000385.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002319.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000386.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002321.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000387.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002322.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000388.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002325.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000389.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002326.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000390.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002327.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000391.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002330.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000392.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002331.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000393.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002334.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000394.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002335.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000395.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002349.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000396.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002350.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000397.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002353.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000398.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002355.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000399.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002358.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000400.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002363.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000401.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002364.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000402.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002365.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000403.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002373.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000404.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002376.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000405.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002377.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000406.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002378.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000407.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002379.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000408.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002382.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000409.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002387.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000410.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002388.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000411.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002393.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000412.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002398.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000413.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002399.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,,mp:train
train,sample_000414.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000700.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000415.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000704.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000416.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000706.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000417.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000707.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000418.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000708.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000419.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000710.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000420.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000718.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000421.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000719.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000422.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000720.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000423.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000721.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000424.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000722.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000425.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000723.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000426.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000727.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000427.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000728.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000428.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000733.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000429.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000734.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000430.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000736.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000431.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000737.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000432.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000739.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000433.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000742.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000434.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000743.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000435.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000746.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000436.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000747.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000437.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000749.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000438.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000750.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000439.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000757.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000440.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000761.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000441.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000762.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000442.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000763.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000443.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000765.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000444.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000767.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000445.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000768.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000446.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000769.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000447.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000770.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000448.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000771.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000449.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000774.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000450.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000776.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000451.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000777.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000452.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000779.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000453.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000780.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000454.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000781.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000455.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000782.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000456.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000785.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000457.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000790.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000458.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000792.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000459.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000793.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000460.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000794.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000461.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000795.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000462.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000799.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:test
train,sample_000463.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005603.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000464.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005604.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000465.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005606.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000466.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005607.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000467.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005608.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000468.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005609.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000469.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005613.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000470.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005614.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000471.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005617.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000472.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005618.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000473.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005619.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000474.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005620.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000475.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005621.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000476.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005622.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000477.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005627.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000478.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005630.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000479.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005632.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000480.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005635.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000481.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005636.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000482.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005639.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000483.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005640.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000484.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005641.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000485.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005643.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000486.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005644.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000487.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005645.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000488.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005646.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000489.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005649.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000490.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005653.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000491.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005654.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000492.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005655.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000493.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005658.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000494.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005660.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000495.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005662.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000496.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005663.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000497.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005664.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000498.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005666.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
train,sample_000499.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005669.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,1,mp::mp_bugtrap_forest,mp:train
