split,sample_name,source_path,source_dataset,scenario,category,map_id,difficulty_raw,difficulty,ood_family,split_hint
train,sample_001818.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005980.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001819.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005981.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001820.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005982.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001821.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005983.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001822.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005984.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001823.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005985.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001824.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005986.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001825.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005987.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001826.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005988.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001827.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005989.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001828.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005990.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001829.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005991.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001830.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005992.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001831.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005993.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001832.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005994.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001833.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005995.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001834.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005997.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001835.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005998.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001836.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005999.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001837.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006000.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001838.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006001.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001839.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006002.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001840.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006004.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001841.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006005.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001842.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006006.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001843.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006007.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001844.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006008.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001845.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006009.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001846.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006010.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001847.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006011.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001848.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006013.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001849.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006014.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001850.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006015.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001851.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006018.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001852.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006019.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001853.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006020.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001854.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006021.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001855.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006023.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001856.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006025.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001857.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006026.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001858.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006028.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001859.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006031.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001860.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006032.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001861.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006033.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001862.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006034.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001863.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006035.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001864.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006037.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001865.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006038.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001866.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006039.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001867.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006041.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001868.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006042.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001869.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006043.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001870.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006045.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001871.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006046.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001872.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006047.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001873.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006048.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001874.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006049.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001875.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006050.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001876.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006051.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001877.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006052.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001878.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006053.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001879.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006055.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001880.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006056.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001881.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006057.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001882.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006058.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001883.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006060.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001884.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006061.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001885.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006062.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001886.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006063.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001887.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006064.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001888.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006065.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001889.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006066.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001890.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006067.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001891.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006070.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001892.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006071.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001893.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006072.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001894.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006073.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001895.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006074.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001896.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006075.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001897.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006076.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001898.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006077.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001899.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006078.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001900.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006079.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001901.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006080.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001902.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006081.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001903.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006083.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001904.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006084.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001905.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006085.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001906.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006086.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001907.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006087.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001908.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006088.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001909.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006089.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001910.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006090.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001911.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006091.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001912.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006092.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001913.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006093.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001914.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006094.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001915.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006095.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001916.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006096.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001917.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006097.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001918.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006098.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001919.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006099.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001920.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006100.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001921.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006101.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001922.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006102.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001923.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006104.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001924.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006105.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001925.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006106.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001926.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006107.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001927.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006109.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001928.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006110.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001929.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006111.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001930.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006113.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001931.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006114.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001932.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006115.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001933.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006117.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001934.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006118.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001935.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006119.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001936.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006121.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001937.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006122.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001938.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006123.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001939.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006124.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001940.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006125.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001941.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006127.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001942.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006128.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001943.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006129.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001944.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006130.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001945.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006132.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001946.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006133.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001947.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006134.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001948.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006135.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001949.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006137.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001950.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006138.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001951.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006139.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001952.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006141.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001953.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006144.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001954.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006145.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001955.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006146.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001956.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006148.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001957.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006149.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001958.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006151.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001959.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006153.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001960.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006154.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001961.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006157.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001962.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006160.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001963.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006161.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001964.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006162.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001965.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006164.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001966.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006165.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001967.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006166.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
train,sample_001968.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006167.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
