split,sample_name,source_path,source_dataset,scenario,category,map_id,difficulty_raw,difficulty,ood_family,split_hint
calib,sample_000308.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002348.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,mp:train
calib,sample_000309.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002354.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,mp:train
calib,sample_000310.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002366.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,mp:train
calib,sample_000311.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002373.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,mp:train
calib,sample_000312.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002381.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,mp:train
calib,sample_000313.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002392.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,mp:train
calib,sample_000314.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_002399.npz,mp,alternating_gaps,U,mp_alternating_gaps,medium,medium,0,mp:train
calib,sample_000315.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000705.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:test
calib,sample_000316.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000707.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:test
calib,sample_000317.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000709.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:test
calib,sample_000318.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000712.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:test
calib,sample_000319.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000713.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:test
calib,sample_000320.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000723.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:test
calib,sample_000321.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000725.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:test
calib,sample_000322.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000737.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:test
calib,sample_000323.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000746.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:test
calib,sample_000324.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000750.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:test
calib,sample_000325.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000755.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:test
calib,sample_000326.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000759.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:test
calib,sample_000327.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000762.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:test
calib,sample_000328.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000764.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:test
calib,sample_000329.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000767.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:test
calib,sample_000330.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000784.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:test
calib,sample_000331.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000790.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:test
calib,sample_000332.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005608.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000333.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005615.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000334.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005620.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000335.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005623.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000336.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005634.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000337.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005636.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000338.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005645.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000339.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005647.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000340.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005660.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000341.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005661.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000342.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005666.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000343.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005670.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000344.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005672.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000345.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005679.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000346.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005687.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000347.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005695.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000348.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005700.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000349.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005703.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000350.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005706.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000351.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005711.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000352.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005732.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000353.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005734.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000354.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005737.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000355.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005750.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000356.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005760.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000357.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005765.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000358.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005766.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000359.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005772.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000360.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005774.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000361.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005777.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000362.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005779.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000363.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005780.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000364.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005783.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000365.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005797.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000366.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005800.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000367.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005803.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000368.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005810.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000369.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005821.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000370.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005823.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000371.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005829.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000372.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005839.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000373.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005853.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000374.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005866.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000375.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005876.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000376.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005879.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000377.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005888.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000378.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005895.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000379.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005902.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000380.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005908.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000381.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005916.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000382.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005917.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000383.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005926.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000384.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005929.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000385.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005942.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000386.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005945.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000387.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005947.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000388.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005962.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000389.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005975.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000390.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_005996.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000391.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006012.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000392.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006016.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000393.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006017.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000394.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006022.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000395.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006024.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000396.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006030.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000397.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006036.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000398.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006040.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000399.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006044.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000400.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006054.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000401.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006068.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000402.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006069.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000403.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006108.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000404.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006112.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000405.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006126.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000406.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006131.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000407.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006136.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000408.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006142.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000409.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006143.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000410.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006147.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000411.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006155.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000412.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006158.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000413.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006168.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000414.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006180.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000415.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006187.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000416.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006193.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000417.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006194.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000418.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006195.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000419.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006201.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000420.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006202.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000421.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006204.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000422.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006205.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000423.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006209.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000424.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006212.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000425.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006221.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000426.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006242.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000427.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006252.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000428.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006253.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000429.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006254.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000430.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006266.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000431.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006281.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000432.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006284.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000433.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006293.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000434.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006299.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000435.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006303.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000436.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006310.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000437.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006321.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000438.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006333.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000439.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006347.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000440.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006354.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000441.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006355.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000442.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006369.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000443.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006382.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000444.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006383.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000445.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006386.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000446.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_006396.npz,mp,bugtrap_forest,U,mp_bugtrap_forest,hard,hard,0,mp:train
calib,sample_000447.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_000000.npz,mp,forest,U,mp_forest,simple,easy,0,mp:train
calib,sample_000448.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_000001.npz,mp,forest,U,mp_forest,simple,easy,0,mp:train
calib,sample_000449.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_000002.npz,mp,forest,U,mp_forest,simple,easy,0,mp:train
calib,sample_000450.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_000005.npz,mp,forest,U,mp_forest,simple,easy,0,mp:train
calib,sample_000451.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000006.npz,mp,forest,U,mp_forest,simple,easy,0,mp:test
calib,sample_000452.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_000007.npz,mp,forest,U,mp_forest,simple,easy,0,mp:train
calib,sample_000453.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000008.npz,mp,forest,U,mp_forest,simple,easy,0,mp:test
calib,sample_000454.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000009.npz,mp,forest,U,mp_forest,simple,easy,0,mp:test
calib,sample_000455.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_000010.npz,mp,forest,U,mp_forest,simple,easy,0,mp:train
calib,sample_000456.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000010.npz,mp,forest,U,mp_forest,simple,easy,0,mp:test
calib,sample_000457.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/train/sample_000011.npz,mp,forest,U,mp_forest,simple,easy,0,mp:train
calib,sample_000458.npz,/home/zzy/TrajectoryPlanning/distill/data/benchmark/mp/test/sample_000012.npz,mp,forest,U,mp_forest,simple,easy,0,mp:test
